CE,CP,EPS1,FS1,FS2,PS1,PS2,PS3,PS4,PS5,PS6,SE,TS1,TS2,TS3,TS4,VS1,cooler_eff,valve_perc,pump_leak,accu_prs,stable
47.4995,2.1615,2490.4,7.608499999999999,10.182,155.98,129.755,2.242,10.116,9.882,9.763,66.027,36.0,41.533,38.766,30.898,0.547,100,80,1,130,0
47.527,2.1639999999999997,2490.0,7.593,10.18,156.01,129.63,2.266,10.116,9.88,9.762,66.09049999999999,36.0,41.551,38.77,30.895,0.531,100,80,1,130,0
47.305499999999995,2.162,2489.4,7.602,10.18,156.01,129.67000000000002,2.25,10.112,9.88,9.762,66.158,36.004000000000005,41.559,38.768,30.895,0.541,100,90,1,130,0
47.293,2.16,2489.0,7.601,10.179,155.95,129.74,2.266,10.113,9.88,9.762,66.17150000000001,35.998000000000005,41.5605,38.762,30.898,0.542,100,90,1,130,0
47.465,2.1635,2487.6,7.601,10.174,155.92,129.72,2.266,10.108,9.875,9.756,66.1645,35.996,41.557,38.766,30.895,0.546,100,90,1,130,0
47.161,2.1550000000000002,2487.8,7.6005,10.172,155.95,129.82,2.266,10.105,9.873,9.755,66.1345,35.998000000000005,41.5605,38.766,30.9395,0.5435000000000001,100,90,1,130,0
47.326499999999996,2.1574999999999998,2487.6,7.6035,10.176,155.95,129.7,2.273,10.109,9.875,9.757,66.0575,36.008,41.57,38.754,30.895,0.5395000000000001,100,90,1,130,0
47.6065,2.161,2487.8,7.596500000000001,10.176,155.95,129.745,2.266,10.108,9.875,9.757,66.09649999999999,36.008,41.562,38.762,30.895,0.5395000000000001,100,90,1,130,0
47.315,2.1525,2488.0,7.601,10.178,155.94,129.78,2.266,10.112,9.878,9.76,66.125,36.010000000000005,41.562,38.763999999999996,30.965,0.544,100,90,1,130,0
47.571,2.1624999999999996,2488.0,7.6005,10.176,155.96,129.64499999999998,2.273,10.111,9.878,9.76,66.1425,36.012,41.562,38.795,30.898,0.545,100,90,1,130,0
47.661500000000004,2.166,2489.6,7.6,10.176,155.95,129.7,2.25,10.111,9.875,9.758,66.0955,36.004000000000005,41.562,38.766,30.895,0.544,100,90,1,130,0
47.502,2.159,2488.4,7.599,10.178,155.96,129.735,2.266,10.113,9.88,9.76,66.09899999999999,36.010000000000005,41.57,38.766,30.935499999999998,0.5455000000000001,100,90,1,130,0
47.6035,2.165,2489.6,7.6005,10.176,155.95,129.6,2.266,10.111,9.878,9.759,66.1325,36.008,41.562,38.777,30.895,0.5465,100,100,1,130,0
47.243,2.1535,2489.4,7.606,10.18,155.96,129.815,2.25,10.113,9.879000000000001,9.762,66.2575,36.02,41.572,38.820499999999996,30.977,0.546,100,100,1,130,0
47.207499999999996,2.1565000000000003,2493.6,7.608499999999999,10.182,155.99,129.67000000000002,2.25,10.12,9.883,9.764,66.1865,36.008,41.562,38.8125,30.973,0.547,100,100,1,130,0
47.028999999999996,2.15,2487.8,7.604,10.183,155.98,129.7,2.25,10.116,9.883,9.765,66.1735,36.008,41.566,38.8185,30.984,0.5425,100,100,1,130,0
47.298,2.153,2485.8,7.6005,10.178,155.94,129.74,2.25,10.11,9.875,9.757,66.135,36.012,41.572,38.826499999999996,30.977,0.555,100,100,1,130,0
47.419,2.151,2487.8,7.5954999999999995,10.18,155.93,129.76,2.266,10.112,9.876,9.758,66.1855,36.016000000000005,41.57,38.793,30.977,0.5445,100,100,1,130,0
47.1805,2.1545,2487.8,7.607,10.179,155.94,129.54,2.25,10.109,9.873,9.755,66.1965,36.016000000000005,41.578,38.832,30.988,0.552,100,100,1,130,0
47.216,2.152,2487.6,7.6005,10.176,155.92,129.685,2.25,10.105,9.87,9.752,66.179,36.008,41.572,38.834,30.975,0.5395000000000001,100,100,1,130,0
47.4355,2.1544999999999996,2487.4,7.609,10.176,155.92,129.67000000000002,2.25,10.105,9.872,9.755,66.3125,36.0235,41.582,38.824,30.984,0.554,100,100,1,130,0
47.544,2.1595,2488.0,7.6035,10.178,155.94,129.685,2.25,10.106,9.875,9.757,66.1285,36.016000000000005,41.574,38.844,30.977,0.546,100,100,1,130,0
47.748,2.162,2479.3,7.8345,10.18,156.41,129.92000000000002,2.305,10.109,9.873,9.757,68.5565,36.086,41.586,38.84,30.973,0.5455000000000001,100,100,0,130,1
47.7375,2.1665,2477.8,7.832000000000001,10.173,156.41,129.92000000000002,2.305,10.099,9.863,9.747,68.57499999999999,36.082,41.57,38.861000000000004,30.9805,0.5405,100,73,0,130,0
47.673,2.164,2475.2,7.836,10.174,156.41,129.985,2.297,10.095,9.861,9.746,68.614,36.0625,41.6055,38.8905,30.984,0.557,100,73,0,130,0
47.4555,2.155,2473.8,7.836,10.169,156.39,130.11,2.305,10.089,9.856,9.741,68.6345,36.1035,41.6075,38.918,31.062,0.549,100,73,0,130,0
47.495,2.1645000000000003,2473.6,7.829,10.165,156.41,129.985,2.32,10.083,9.85,9.734,68.674,36.13849999999999,41.6465,38.926,31.055,0.544,100,73,0,130,0
47.367,2.157,2471.8,7.839,10.166,156.38,129.905,2.336,10.083,9.85,9.734,68.709,36.168,41.664,38.93,31.07,0.547,100,73,0,130,0
47.341,2.1565000000000003,2472.0,7.833,10.166,156.38,129.92,2.328,10.084,9.849,9.733,68.725,36.18,41.6935,38.937,31.066,0.551,100,73,0,130,0
47.316,2.156,2472.8,7.846,10.167,156.41,130.02,2.32,10.084,9.851,9.736,68.66499999999999,36.176,41.738,38.951,31.066,0.55,100,73,0,130,0
47.4675,2.1585,2474.8,7.833,10.167,156.39,130.04000000000002,2.32,10.084,9.851,9.735,68.68,36.164,41.75,38.977,31.07,0.541,100,73,0,130,0
47.7495,2.1675,2474.0,7.829,10.169,156.39,130.03500000000003,2.32,10.083,9.851,9.735,68.58850000000001,36.207,41.748000000000005,38.994,31.07,0.545,100,73,0,130,0
47.355000000000004,2.1535,2475.6,7.834,10.174,156.41,129.99,2.32,10.087,9.854,9.738,68.623,36.2305,41.777,38.984,31.145,0.5545,100,73,0,130,0
47.3775,2.153,2473.8,7.827500000000001,10.167,156.39,129.95,2.32,10.079,9.847,9.731,68.5605,36.2325,41.787,39.012,31.145,0.5455000000000001,100,80,0,130,0
47.3935,2.1535,2473.6,7.8295,10.165,156.36,130.02,2.32,10.073,9.843,9.726,68.62950000000001,36.2305,41.797,39.012,31.156,0.5425,100,80,0,130,0
47.483000000000004,2.1615,2473.6,7.822,10.164,156.38,129.94,2.32,10.077,9.844,9.729,68.743,36.238,41.785,39.02,31.141,0.5445,100,80,0,130,0
47.435,2.1585,2471.8,7.826499999999999,10.167,156.42,129.995,2.32,10.075,9.842,9.727,68.67349999999999,36.236000000000004,41.783500000000004,39.027,31.156,0.552,100,80,0,130,0
47.367,2.16,2471.6,7.830500000000001,10.165,156.41,129.925,2.297,10.076,9.842,9.726,68.6175,36.236000000000004,41.787000000000006,39.02,31.152,0.5505,100,80,0,130,0
47.2815,2.157,2471.8,7.832000000000001,10.163,156.38,129.92,2.297,10.073,9.84,9.724499999999999,68.7635,36.238,41.808499999999995,39.012,31.156,0.543,100,80,0,130,0
47.194,2.162,2473.6,7.832000000000001,10.169,156.41,130.055,2.305,10.077,9.844,9.728,68.66900000000001,36.238,41.818,39.023,31.158,0.5485,100,80,0,130,0
47.135999999999996,2.1565000000000003,2477.6,7.829,10.169,156.41,129.975,2.305,10.076,9.847,9.73,68.50999999999999,36.242000000000004,41.836,39.0505,31.191499999999998,0.5375000000000001,100,80,0,130,0
47.1445,2.153,2479.6,7.83,10.171,156.41,130.05,2.32,10.08,9.849,9.733,68.5055,36.25,41.873000000000005,39.0605,31.215,0.548,100,80,0,130,0
47.5125,2.171,2479.6,7.829,10.17,156.36,129.995,2.32,10.078,9.848,9.731,68.3995,36.242000000000004,41.867,39.08,31.156,0.5425,100,80,0,130,0
47.4955,2.169,2479.4,7.827500000000001,10.17,156.36,129.89499999999998,2.328,10.077,9.845,9.729,68.446,36.246,41.879000000000005,39.086,31.156,0.5415000000000001,100,90,0,130,0
47.536,2.1734999999999998,2478.4,7.8375,10.169,156.37,130.07,2.32,10.077,9.845,9.729,68.4205,36.25,41.877,39.072,31.156,0.546,100,90,0,130,0
47.542500000000004,2.1725,2477.6,7.8355,10.167,156.37,129.97500000000002,2.32,10.073,9.842,9.726,68.5545,36.25,41.879000000000005,39.082,31.148,0.545,100,90,0,130,0
47.6525,2.177,2475.4,7.833,10.1645,156.365,129.965,2.32,10.067,9.838,9.724,68.488,36.242000000000004,41.883,39.09,31.148,0.547,100,90,0,130,0
47.643,2.18,2473.8,7.8365,10.167,156.38,130.04,2.305,10.064,9.837,9.722,68.586,36.25,41.875,39.099999999999994,31.148,0.549,100,90,0,130,0
47.524,2.178,2475.4,7.831,10.1655,156.36,129.995,2.305,10.062,9.835,9.72,68.5335,36.246,41.875,39.1035,31.148,0.5505,100,90,0,130,0
47.7305,2.1805000000000003,2475.6,7.8185,10.162,156.38,130.07,2.305,10.059,9.831,9.716,68.372,36.246,41.891000000000005,39.102,31.148,0.5535000000000001,100,90,0,130,0
47.548500000000004,2.1765,2474.0,7.8375,10.163,156.38,129.985,2.305,10.059,9.833,9.717,68.4365,36.248000000000005,41.881,39.102,31.16,0.5425,100,90,0,130,0
47.662499999999994,2.1734999999999998,2475.4,7.827500000000001,10.162,156.36,129.89,2.32,10.057,9.832,9.715,68.569,36.246,41.895,39.099999999999994,31.215,0.5485,100,90,0,130,0
47.7115,2.177,2475.6,7.829,10.165,156.35,129.825,2.32,10.062,9.835,9.719,68.54650000000001,36.248000000000005,41.876999999999995,39.098,31.191000000000003,0.547,100,90,0,130,0
47.7745,2.1805000000000003,2475.8,7.8345,10.166,156.38,129.81,2.305,10.064,9.835,9.72,68.45400000000001,36.3085,41.887,39.098,31.207,0.5445,100,100,0,130,0
47.55,2.1605,2475.0,7.834,10.163,156.41,129.91,2.305,10.059,9.83,9.716,68.6925,36.2815,41.891000000000005,39.098,31.215,0.557,100,100,0,130,0
47.593500000000006,2.166,2472.8,7.8345,10.163,156.36,129.85500000000002,2.305,10.057,9.828,9.715,68.7655,36.2635,41.902,39.108999999999995,31.215,0.544,100,100,0,130,0
47.6365,2.1615,2471.8,7.829,10.163,156.38,130.005,2.305,10.057,9.828,9.713,68.7915,36.256,41.91,39.105,31.223,0.544,100,100,0,130,0
47.945,2.1725000000000003,2471.6,7.831,10.161,156.38,130.01,2.297,10.053,9.825,9.71,68.8275,36.32,41.902,39.168,31.223,0.554,100,100,0,130,0
47.669,2.163,2470.8,7.8285,10.161,156.37,129.985,2.32,10.053,9.823,9.708,68.6935,36.314,41.902,39.18,31.277,0.553,100,100,0,130,0
47.536500000000004,2.1630000000000003,2469.0,7.829,10.16,156.36,129.89499999999998,2.305,10.053,9.823,9.708,68.6745,36.33,41.902,39.18,31.277,0.5545,100,100,0,130,0
47.531,2.162,2470.0,7.826499999999999,10.161,156.37,129.97500000000002,2.305,10.055,9.826,9.712,68.8955,36.318,41.91,39.18,31.289,0.5505,100,100,0,130,0
47.3775,2.1654999999999998,2474.6,7.83,10.169,156.37,129.88,2.305,10.064,9.833,9.719,68.6155,36.32,41.912,39.184,31.281,0.546,100,100,0,130,0
47.332,2.1624999999999996,2475.8,7.8345,10.167,156.39,130.01999999999998,2.32,10.064,9.833,9.719,68.7585,36.318,41.912,39.18,31.285,0.5455000000000001,100,100,0,130,0
47.33,2.163,2478.0,7.8355,10.169,156.25,129.94,2.305,10.068,9.837,9.722,68.51650000000001,36.305,41.914,39.184,31.281,0.5445,100,100,0,115,1
47.307,2.1605,2475.8,7.827500000000001,10.166,156.25,129.915,2.297,10.067,9.833,9.719,68.358,36.32,41.91,39.18,31.289,0.541,100,100,0,115,1
47.272000000000006,2.1585,2473.8,7.839,10.167,156.22,129.99,2.297,10.067,9.835,9.719,68.5755,36.318,41.902,39.18,31.291,0.552,100,100,0,115,1
47.2825,2.16,2471.4,7.82,10.161,156.23,129.88,2.305,10.059,9.828,9.714,68.6355,36.3125,41.902,39.184,31.289,0.547,100,100,0,115,1
47.254000000000005,2.1545,2471.4,7.829,10.165,156.23,129.835,2.32,10.064,9.833,9.718,68.69550000000001,36.318,41.914,39.164,31.289,0.546,100,100,0,115,1
47.259,2.1605,2473.8,7.823,10.17,156.22,129.83499999999998,2.297,10.07,9.837,9.723,68.5015,36.328,41.91,39.172,31.289,0.54,100,100,0,115,1
47.223,2.158,2473.8,7.827,10.167,156.26,129.865,2.305,10.07,9.837,9.722,68.427,36.316,41.912,39.168,31.293,0.5425,100,100,0,115,1
47.355000000000004,2.1665,2475.8,7.827500000000001,10.169,156.23,129.99,2.32,10.07,9.838,9.722,68.40299999999999,36.324,41.91,39.184,31.281,0.5375000000000001,100,100,0,115,1
47.296,2.1615,2476.8,7.83,10.1715,156.25,129.90499999999997,2.305,10.07,9.839,9.723,68.4135,36.328,41.906,39.1855,31.301,0.54,100,100,0,115,1
46.9495,2.145,2475.6,7.833,10.171,156.23,129.815,2.305,10.072,9.839,9.724,68.402,36.342,41.914,39.184,31.346,0.539,100,100,0,115,1
47.212,2.146,2498.0,7.5065,10.169,155.4,129.36,2.219,10.07,9.836,9.72,64.827,36.32,41.91,39.172,31.3515,0.533,100,100,2,115,1
47.2545,2.1384999999999996,2497.6,7.498,10.173,155.38,129.37,2.219,10.077,9.844,9.729,64.8295,36.312,41.906,39.102,31.301,0.5395000000000001,100,73,2,115,0
47.2765,2.1345,2497.6,7.488,10.176,155.39,129.34,2.219,10.083,9.847,9.731,64.6785,36.251999999999995,41.895,39.088,31.301,0.539,100,73,2,115,0
46.927,2.1325,2497.6,7.4885,10.174,155.44,129.35,2.227,10.08,9.847,9.731,64.68350000000001,36.246,41.887,39.086,31.301,0.541,100,73,2,115,0
47.177499999999995,2.1295,2494.2,7.484,10.173,155.4,129.34,2.211,10.077,9.845,9.729,64.8495,36.238,41.832,39.086,31.301,0.539,100,73,2,115,0
47.2055,2.1304999999999996,2493.8,7.4855,10.172,155.39,129.32999999999998,2.219,10.079,9.847,9.733,64.8145,36.248000000000005,41.834,39.082,31.293,0.5435000000000001,100,73,2,115,0
47.2235,2.1304999999999996,2493.8,7.482,10.174,155.4,129.32999999999998,2.211,10.083,9.849,9.733,64.7065,36.236000000000004,41.842,39.053,31.293,0.547,100,73,2,115,0
46.8775,2.1245000000000003,2493.8,7.479,10.174,155.47,129.34,2.211,10.079,9.847,9.731,64.642,36.246,41.84,39.088,31.305,0.5445,100,73,2,115,0
46.9765,2.1334999999999997,2493.6,7.49,10.172,155.42,129.34,2.211,10.077,9.844,9.728,64.77250000000001,36.248000000000005,41.84,39.098,31.293,0.542,100,73,2,115,0
46.781,2.118,2493.6,7.4765,10.172,155.4,129.32,2.211,10.075,9.842,9.727,64.7425,36.238,41.842,39.086,31.309,0.544,100,73,2,115,0
46.8755,2.119,2493.8,7.478,10.169,155.44,129.34,2.211,10.068,9.84,9.724,64.8095,36.254,41.838,39.099999999999994,31.3515,0.537,100,73,2,115,0
46.8475,2.119,2493.4,7.479,10.167,155.38,129.255,2.227,10.066,9.836,9.72,64.6945,36.25,41.8475,39.1035,31.375,0.5335000000000001,100,80,2,115,0
46.954499999999996,2.123,2493.6,7.4775,10.17,155.42,129.34,2.227,10.07,9.84,9.724,64.726,36.262,41.869,39.105,31.371,0.5435000000000001,100,80,2,115,0
46.863,2.1174999999999997,2493.4,7.479,10.166,155.4,129.345,2.219,10.062,9.836,9.719,64.63300000000001,36.289,41.881,39.13249999999999,31.378999999999998,0.5415000000000001,100,80,2,115,0
46.931,2.126,2493.6,7.4855,10.166,155.42,129.345,2.219,10.062,9.837,9.721,64.729,36.316,41.881,39.168,31.383,0.539,100,80,2,115,0
46.8505,2.116,2493.8,7.482,10.164,155.45,129.31,2.227,10.059,9.831,9.715,64.81,36.257999999999996,41.8965,39.164,31.387,0.535,100,80,2,115,0
46.301,2.115,2491.6,7.486,10.164,155.38,129.27,2.219,10.061,9.83,9.715,64.7935,36.289,41.898,39.182,31.461,0.5435000000000001,100,80,2,115,0
46.564499999999995,2.12,2489.8,7.488,10.1645,155.4,129.26,2.219,10.061,9.828,9.715,64.809,36.33,41.8965,39.184,31.391,0.5565,100,80,2,115,0
46.7685,2.1345,2489.8,7.485,10.163,155.39,129.32999999999998,2.242,10.059,9.828,9.713,64.864,36.34,41.898,39.184,31.375,0.5315000000000001,100,80,2,115,0
46.9915,2.1325000000000003,2491.6,7.48,10.162,155.44,129.325,2.219,10.059,9.828,9.713,64.81700000000001,36.318,41.8965,39.184,31.391,0.539,100,80,2,115,0
47.0755,2.138,2491.8,7.4815000000000005,10.164,155.44,129.31,2.227,10.061,9.828,9.715,64.73349999999999,36.338,41.902,39.184,31.375,0.536,100,80,2,115,0
46.6355,2.118,2491.6,7.488,10.165,155.37,129.34,2.242,10.056,9.826,9.713,64.7435,36.375,41.902,39.184,31.453,0.5445,100,90,2,115,0
46.3555,2.114,2492.0,7.486,10.169,155.38,129.3,2.219,10.059,9.83,9.716,64.838,36.406,41.91,39.184,31.465,0.5435000000000001,100,90,2,115,0
46.2645,2.112,2489.8,7.4855,10.166,155.31,129.34,2.227,10.059,9.828,9.715,64.836,36.398,41.91,39.18,31.473,0.553,100,90,2,115,0
46.376999999999995,2.113,2488.0,7.479,10.167,155.31,129.34,2.227,10.059,9.826,9.714,64.813,36.408,41.914,39.184,31.527,0.5405,100,90,2,115,0
46.686,2.1254999999999997,2493.8,7.481,10.165,155.34,129.28,2.227,10.059,9.828,9.714,64.673,36.4005,41.91,39.1855,31.461,0.548,100,90,2,115,0
46.602000000000004,2.116,2494.0,7.477,10.169,155.36,129.235,2.227,10.062,9.83,9.716,64.5795,36.3965,41.922,39.18,31.465,0.54,100,90,2,115,0
46.5005,2.1105,2493.6,7.48,10.169,155.33,129.27,2.227,10.059,9.828,9.714,64.69300000000001,36.3965,41.914,39.18,31.473,0.532,100,90,2,115,0
46.6175,2.119,2493.6,7.479,10.167,155.34,129.28500000000003,2.227,10.059,9.828,9.714,64.6935,36.418,41.914,39.1855,31.461,0.5365,100,90,2,115,0
46.6255,2.12,2491.8,7.481,10.166,155.34,129.27,2.227,10.059,9.828,9.715,64.6785,36.41,41.914,39.18,31.461,0.5405,100,90,2,115,0
46.3535,2.1125,2493.6,7.485,10.167,155.36,129.3,2.227,10.062,9.828,9.717,64.75,36.41,41.914,39.176,31.4785,0.547,100,90,2,115,0
46.346000000000004,2.1145,2493.8,7.484500000000001,10.164,155.38,129.3,2.227,10.061,9.828,9.714,64.6475,36.408,41.914,39.18,31.461,0.539,100,100,2,115,0
46.4005,2.117,2492.6,7.4775,10.162,155.38,129.28,2.219,10.056,9.823,9.71,64.77000000000001,36.402,41.912,39.191,31.473,0.5405,100,100,2,115,0
46.3475,2.1215,2491.6,7.4825,10.161,155.38,129.325,2.219,10.057,9.823,9.71,64.747,36.406,41.926,39.182,31.465,0.543,100,100,2,115,0
46.573,2.129,2492.0,7.4719999999999995,10.163,155.4,129.37,2.227,10.059,9.8255,9.712,64.6995,36.398,41.926,39.18,31.465,0.543,100,100,2,115,0
46.4675,2.1304999999999996,2493.6,7.479,10.165,155.405,129.29,2.219,10.061,9.828,9.714,64.73750000000001,36.41,41.922,39.184,31.461,0.5385,100,100,2,115,0
46.347,2.119,2492.8,7.482,10.167,155.38,129.38,2.219,10.059,9.828,9.714,64.77250000000001,36.406,41.922,39.184,31.461,0.5435000000000001,100,100,2,115,0
46.349000000000004,2.1180000000000003,2491.8,7.481,10.163,155.42,129.315,2.211,10.059,9.826,9.712,64.8455,36.402,41.924,39.18,31.461,0.5505,100,100,2,115,0
46.4045,2.1245000000000003,2494.0,7.4855,10.166,155.42,129.22500000000002,2.219,10.064,9.83,9.716,64.795,36.365,41.918,39.18,31.461,0.5535000000000001,100,100,2,115,0
46.757,2.138,2495.6,7.4825,10.169,155.39,129.345,2.227,10.066,9.831,9.717,64.654,36.406,41.922,39.18,31.387,0.5375000000000001,100,100,2,115,0
46.562,2.1345,2496.6,7.485,10.169,155.39,129.37,2.219,10.066,9.833,9.719,64.80000000000001,36.3965,41.933499999999995,39.187,31.453,0.5465,100,100,2,115,0
46.7995,2.138,2488.6,7.5920000000000005,10.17,155.87,129.48000000000002,2.25,10.07,9.837,9.723,66.1155,36.408,41.928,39.184,31.383,0.5425,100,100,1,115,1
46.4555,2.125,2486.8,7.596,10.171,155.79,129.675,2.242,10.068,9.835,9.719,66.075,36.3785,41.924,39.184,31.465,0.5535000000000001,100,73,1,115,0
46.370999999999995,2.1235,2485.2,7.598,10.169,155.77,129.515,2.25,10.066500000000001,9.833,9.719,66.2225,36.398,41.9315,39.187,31.461,0.5455000000000001,100,73,1,115,0
46.353,2.1195000000000004,2485.4,7.6055,10.17,155.77,129.555,2.25,10.067,9.833,9.7195,66.168,36.377,41.918,39.184,31.453,0.5465,100,73,1,115,0
46.2805,2.1225,2487.4,7.593500000000001,10.174,155.77,129.425,2.266,10.072,9.837,9.724,66.1345,36.402,41.939499999999995,39.18,31.461,0.546,100,73,1,115,0
46.579,2.136,2487.4,7.6005,10.17,155.77,129.495,2.25,10.068,9.833,9.722,66.043,36.402,41.943,39.195,31.453,0.5435000000000001,100,73,1,115,0
46.359,2.121,2486.4,7.606,10.171,155.725,129.45,2.266,10.066,9.835,9.722,66.14,36.412,41.922,39.187,31.461,0.543,100,73,1,115,0
46.407,2.121,2488.4,7.608,10.167,155.8,129.54500000000002,2.25,10.068,9.836,9.723,66.1055,36.408,41.957,39.1855,31.461,0.5425,100,73,1,115,0
46.3925,2.122,2486.8,7.607,10.17,155.83,129.62,2.25,10.067,9.835,9.722,66.10050000000001,36.41,41.922,39.184,31.453,0.547,100,73,1,115,0
46.3035,2.119,2487.6,7.611,10.17,155.83,129.60500000000002,2.266,10.067,9.835,9.722,66.17699999999999,36.41,41.922,39.187,31.465,0.5475000000000001,100,73,1,115,0
46.3405,2.12,2485.6,7.605,10.167,155.83,129.54000000000002,2.25,10.066,9.835,9.721,66.2255,36.412,41.922,39.184,31.465,0.5385,100,73,1,115,0
46.44,2.1245000000000003,2488.4,7.609,10.173,155.83,129.535,2.266,10.07,9.84,9.727,66.169,36.41,41.926,39.184,31.461,0.537,100,80,1,115,0
46.814,2.1399999999999997,2488.6,7.612,10.174,155.82,129.515,2.25,10.07,9.84,9.726,66.0735,36.402,41.922,39.172,31.375,0.548,100,80,1,115,0
46.7605,2.1375,2488.6,7.606,10.173,155.82,129.37,2.266,10.07,9.84,9.727,66.0805,36.406,41.922,39.18,31.383,0.5375000000000001,100,80,1,115,0
46.962,2.151,2489.6,7.6075,10.172,155.83,129.56,2.266,10.072,9.84,9.726,66.08099999999999,36.398,41.914,39.176,31.375,0.5435000000000001,100,80,1,115,0
46.854,2.142,2488.6,7.6075,10.17,155.82,129.485,2.266,10.072,9.84,9.726,66.179,36.398,41.924,39.18,31.367,0.5435000000000001,100,80,1,115,0
46.688,2.151,2488.6,7.603,10.1705,155.84,129.62,2.25,10.07,9.84,9.726,66.0805,36.3965,41.922,39.18,31.375,0.539,100,80,1,115,0
47.025,2.161,2488.2,7.611,10.169,155.84,129.69,2.25,10.066,9.838,9.723,66.148,36.328,41.912,39.176,31.301,0.549,100,80,1,115,0
46.596000000000004,2.1525,2488.2,7.606999999999999,10.171,155.87,129.475,2.266,10.073,9.843,9.729,66.18549999999999,36.336,41.914,39.18,31.307000000000002,0.5345,100,80,1,115,0
46.652,2.16,2489.4,7.609999999999999,10.169,155.85,129.59500000000003,2.266,10.073,9.842,9.728,66.0795,36.316,41.91,39.184,31.305,0.5435000000000001,100,80,1,115,0
46.679,2.159,2486.7,7.605,10.167,155.88,129.66,2.25,10.076,9.844,9.729,66.219,36.316,41.902,39.18,31.301,0.5465,100,80,1,115,0
46.6845,2.1580000000000004,2486.8,7.6055,10.167,155.87,129.53500000000003,2.266,10.076,9.845,9.73,66.1055,36.312,41.91,39.18,31.293,0.533,100,90,1,115,0
46.697500000000005,2.156,2485.8,7.6080000000000005,10.17,155.88,129.405,2.266,10.08,9.849,9.734,66.07050000000001,36.238,41.912,39.158,31.281,0.5475000000000001,100,90,1,115,0
46.448,2.1585,2488.8,7.606,10.174,155.88,129.655,2.266,10.087,9.855,9.741,66.107,36.246,41.906,39.158,31.281,0.5415000000000001,100,90,1,115,0
46.4285,2.1574999999999998,2490.6,7.602,10.176,155.88,129.52,2.266,10.087,9.854,9.74,66.009,36.234,41.876999999999995,39.09,31.289,0.543,100,90,1,115,0
46.3365,2.145,2490.6,7.6045,10.172,155.88,129.57,2.273,10.089,9.854,9.74,65.989,36.234,41.870999999999995,39.086,31.275,0.539,100,90,1,115,0
46.412499999999994,2.1455,2492.4,7.609,10.178,155.9,129.475,2.266,10.088,9.855,9.741,66.03800000000001,36.227,41.832,39.09,31.223,0.5355000000000001,100,90,1,115,0
46.866,2.159,2491.2,7.602,10.176,155.9,129.59,2.266,10.09,9.855,9.741,66.01599999999999,36.238,41.836,39.086,31.203,0.536,100,90,1,115,0
47.156499999999994,2.162,2490.0,7.5995,10.176,155.88,129.575,2.25,10.095,9.858,9.745,66.0435,36.236000000000004,41.8125,39.078,31.156,0.538,100,90,1,115,0
47.1575,2.1624999999999996,2494.2,7.601,10.181,155.9,129.66,2.25,10.1,9.867,9.751,65.957,36.234,41.791,39.012,31.145,0.543,100,90,1,115,0
47.239000000000004,2.1635,2490.2,7.604,10.179,155.88,129.60500000000002,2.242,10.095,9.863,9.746,66.042,36.238,41.751999999999995,39.012,31.145,0.53,100,90,1,115,0
46.921,2.1565000000000003,2491.6,7.5945,10.176,155.92,129.67000000000002,2.25,10.099,9.865,9.75,66.0975,36.234,41.7715,39.012,31.148,0.5415000000000001,100,100,1,115,0
46.706500000000005,2.149,2491.8,7.604,10.179,155.88,129.7,2.266,10.1,9.866,9.75,66.0505,36.172,41.775000000000006,39.012,31.145,0.5305,100,100,1,115,0
46.778999999999996,2.158,2490.0,7.601,10.178,155.9,129.47,2.25,10.099,9.866,9.75,66.0155,36.2035,41.754000000000005,39.008,31.1465,0.538,100,100,1,115,0
46.7125,2.1505,2489.6,7.603,10.178,155.88,129.615,2.25,10.102,9.87,9.752,66.06299999999999,36.176,41.783500000000004,38.965,31.145,0.53,100,100,1,115,0
46.790499999999994,2.153,2489.6,7.604,10.178,155.88,129.525,2.266,10.097,9.865,9.748,66.1095,36.172,41.745999999999995,38.973,31.145,0.54,100,100,1,115,0
46.76,2.152,2489.6,7.6075,10.176,155.9,129.655,2.25,10.103,9.87,9.752,66.1325,36.172,41.736000000000004,38.961,31.137,0.531,100,100,1,115,0
46.804500000000004,2.155,2488.0,7.6035,10.176,155.91,129.635,2.25,10.1,9.866,9.748,66.0165,36.18,41.734,38.965,31.137,0.5365,100,100,1,115,0
46.705,2.1479999999999997,2489.8,7.602,10.176,155.88,129.62,2.25,10.099,9.866,9.75,66.04050000000001,36.17,41.724999999999994,38.973,31.148,0.5415000000000001,100,100,1,115,0
46.639,2.143,2490.8,7.607,10.176,155.915,129.655,2.25,10.1,9.868,9.753,65.95949999999999,36.164,41.699,38.957,31.148,0.532,100,100,1,115,0
46.6205,2.141,2490.0,7.601,10.172,155.88,129.675,2.25,10.103,9.87,9.753,65.9385,36.17,41.724999999999994,38.945,31.148,0.5335000000000001,100,100,1,115,0
46.7645,2.1425,2481.6,7.837,10.176,156.33,129.875,2.32,10.108,9.875,9.758,68.4425,36.168,41.742000000000004,38.945,31.148,0.534,100,100,0,115,1
46.942,2.142,2479.8,7.831,10.174,156.33,129.93,2.32,10.102,9.868,9.753,68.38749999999999,36.17,41.7385,38.953,31.148,0.535,100,73,0,115,0
